Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ao-khoac-dang-sơ-mi-chần-bong,,,,,,,,,Xanh lá,,L,,,"",0.0,shopify,0,deny,manual,1699000,1999000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vngoods_58_442824.png?v=1637676134,kg,,1000000,
ao-khoac-len-pha,Áo Khoác Len Pha,"",bathangminh,,,"nữ, áo, áo khoác",true,Màu sắc,Nâu,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,1999000,2499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vngoods_36_442829.png?v=1637675948,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vngoods_36_442829.png?v=1637675948,kg,,1000000,active
ao-khoac-len-pha,,,,,,,,,Nâu,,M,,,"",0.0,shopify,0,deny,manual,1999000,2499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/dre.png?v=1637675948,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vngoods_36_442829.png?v=1637675948,kg,,1000000,
ao-khoac-len-pha,,,,,,,,,Nâu,,L,,,"",0.0,shopify,0,deny,manual,1999000,2499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/vngoods_36_442829.png?v=1637675948,kg,,1000000,
ao-khoac-len-pha,,,,,,,,,Đen,,S,,,"",0.0,shopify,0,deny,manual,1999000,2499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/dre.png?v=1637675948,kg,,1000000,
ao-khoac-len-pha,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,1999000,2499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/dre.png?v=1637675948,kg,,1000000,
ao-khoac-len-pha,,,,,,,,,Đen,,L,,,"",0.0,shopify,0,deny,manual,1999000,2499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/dre.png?v=1637675948,kg,,1000000,
ao-sơ-mi-co-gian-kẻ-caro-dễ-cham-soc-dang-om-dai-tay,Áo Sơ Mi Co Giãn Kẻ Caro Dễ Chăm Sóc Dáng Ôm Dài Tay,"",bathangminh,,,"nam, áo, áo sơ mi",true,Màu sắc,Xanh dương,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,599000,599000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_68_441687.jpg?v=1637675674,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_68_441687.jpg?v=1637675674,kg,,300000,active
ao-sơ-mi-co-gian-kẻ-caro-dễ-cham-soc-dang-om-dai-tay,,,,,,,,,Xanh dương,,M,,,"",0.0,shopify,0,deny,manual,599000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_68_441687.jpg?v=1637675674,kg,,300000,
ao-sơ-mi-co-gian-kẻ-caro-dễ-cham-soc-dang-om-dai-tay,,,,,,,,,Xanh dương,,L,,,"",0.0,shopify,0,deny,manual,599000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_68_441687.jpg?v=1637675674,kg,,300000,
ao-sơ-mi-co-gian-kẻ-caro-dễ-cham-soc-dang-om-dai-tay,,,,,,,,,Xanh dương,,XL,,,"",0.0,shopify,0,deny,manual,599000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/goods_68_441687.jpg?v=1637675674,kg,,300000,
ao-sơ-mi-dễ-cham-soc-kẻ-sọc-dai-tay,Áo Sơ Mi Dễ Chăm Sóc Kẻ Sọc Dài Tay,"",bathangminh,,,"nam, áo, áo sơ mi",true,Màu sắc,Xanh dương,Kích cỡ,XS,,,"",0.0,shopify,0,deny,manual,499000,599000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_e1f8bede-7ed1-430c-8441-ee8926c558de.png?v=1637675444,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_e1f8bede-7ed1-430c-8441-ee8926c558de.png?v=1637675444,kg,,200000,active
ao-sơ-mi-dễ-cham-soc-kẻ-sọc-dai-tay,,,,,,,,,Xanh dương,,S,,,"",0.0,shopify,0,deny,manual,499000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_e1f8bede-7ed1-430c-8441-ee8926c558de.png?v=1637675444,kg,,200000,
ao-sơ-mi-dễ-cham-soc-kẻ-sọc-dai-tay,,,,,,,,,Xanh dương,,M,,,"",0.0,shopify,0,deny,manual,499000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_e1f8bede-7ed1-430c-8441-ee8926c558de.png?v=1637675444,kg,,200000,
ao-sơ-mi-dễ-cham-soc-kẻ-sọc-dai-tay,,,,,,,,,Xanh dương,,L,,,"",0.0,shopify,0,deny,manual,499000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_e1f8bede-7ed1-430c-8441-ee8926c558de.png?v=1637675444,kg,,200000,
ao-sơ-mi-dễ-cham-soc-kẻ-sọc-dai-tay,,,,,,,,,Xanh dương,,XL,,,"",0.0,shopify,0,deny,manual,499000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_e1f8bede-7ed1-430c-8441-ee8926c558de.png?v=1637675444,kg,,200000,
ao-sơ-mi-khong-cần-ủi-dai-tay-dang-regular-fit,Áo Sơ Mi Không Cần Ủi Dài Tay Dáng Regular Fit,"",bathangminh,,,"nam, áo, áo sơ mi",true,Màu sắc,Trắng,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,599000,599000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_8d3aa0fc-bda3-4f8c-b20d-7268474db58d.png?v=1637675265,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tr_5f049ccd-5f10-4e00-b64c-8f7a2a90edb9.png?v=1637675265,kg,,300000,active
ao-sơ-mi-khong-cần-ủi-dai-tay-dang-regular-fit,,,,,,,,,Trắng,,M,,,"",0.0,shopify,0,deny,manual,599000,599000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/de_41ba91f0-fdd2-4cad-ac76-57fad02b416e.png?v=1637675265,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tr_5f049ccd-5f10-4e00-b64c-8f7a2a90edb9.png?v=1637675265,kg,,300000,
ao-sơ-mi-khong-cần-ủi-dai-tay-dang-regular-fit,,,,,,,,,Trắng,,L,,,"",0.0,shopify,0,deny,manual,599000,599000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tr_5f049ccd-5f10-4e00-b64c-8f7a2a90edb9.png?v=1637675265,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tr_5f049ccd-5f10-4e00-b64c-8f7a2a90edb9.png?v=1637675265,kg,,300000,
ao-sơ-mi-khong-cần-ủi-dai-tay-dang-regular-fit,,,,,,,,,Trắng,,XL,,,"",0.0,shopify,0,deny,manual,599000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tr_5f049ccd-5f10-4e00-b64c-8f7a2a90edb9.png?v=1637675265,kg,,300000,
ao-sơ-mi-khong-cần-ủi-dai-tay-dang-regular-fit,,,,,,,,,Xanh dương,,S,,,"",0.0,shopify,0,deny,manual,599000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_8d3aa0fc-bda3-4f8c-b20d-7268474db58d.png?v=1637675265,kg,,300000,
ao-sơ-mi-khong-cần-ủi-dai-tay-dang-regular-fit,,,,,,,,,Xanh dương,,M,,,"",0.0,shopify,0,deny,manual,599000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_8d3aa0fc-bda3-4f8c-b20d-7268474db58d.png?v=1637675265,kg,,300000,
ao-sơ-mi-khong-cần-ủi-dai-tay-dang-regular-fit,,,,,,,,,Xanh dương,,L,,,"",0.0,shopify,0,deny,manual,599000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_8d3aa0fc-bda3-4f8c-b20d-7268474db58d.png?v=1637675265,kg,,300000,
ao-sơ-mi-khong-cần-ủi-dai-tay-dang-regular-fit,,,,,,,,,Xanh dương,,XL,,,"",0.0,shopify,0,deny,manual,599000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_8d3aa0fc-bda3-4f8c-b20d-7268474db58d.png?v=1637675265,kg,,300000,
ao-sơ-mi-khong-cần-ủi-dai-tay-dang-regular-fit,,,,,,,,,Tím than,,S,,,"",0.0,shopify,0,deny,manual,599000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/de_41ba91f0-fdd2-4cad-ac76-57fad02b416e.png?v=1637675265,kg,,300000,
ao-sơ-mi-khong-cần-ủi-dai-tay-dang-regular-fit,,,,,,,,,Tím than,,M,,,"",0.0,shopify,0,deny,manual,599000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/de_41ba91f0-fdd2-4cad-ac76-57fad02b416e.png?v=1637675265,kg,,300000,
ao-sơ-mi-khong-cần-ủi-dai-tay-dang-regular-fit,,,,,,,,,Tím than,,L,,,"",0.0,shopify,0,deny,manual,599000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/de_41ba91f0-fdd2-4cad-ac76-57fad02b416e.png?v=1637675265,kg,,300000,
ao-sơ-mi-khong-cần-ủi-dai-tay-dang-regular-fit,,,,,,,,,Tím than,,XL,,,"",0.0,shopify,0,deny,manual,599000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/de_41ba91f0-fdd2-4cad-ac76-57fad02b416e.png?v=1637675265,kg,,300000,
ao-sơ-mi-dễ-cham-soc-dai-tay,Áo Sơ Mi Dễ Chăm Sóc Dài Tay,"",bathangminh,,,"nam, áo, áo sơ mi",true,Màu sắc,Trắng,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,499000,599000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_a1467604-a62b-4b5d-92f1-0fbcc2603e57.png?v=1637675070,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/t_11278948-8fed-4804-bc8e-df33e2ff3d8d.png?v=1637675070,kg,,200000,active
ao-sơ-mi-dễ-cham-soc-dai-tay,,,,,,,,,Trắng,,M,,,"",0.0,shopify,0,deny,manual,499000,599000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/t_11278948-8fed-4804-bc8e-df33e2ff3d8d.png?v=1637675070,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/t_11278948-8fed-4804-bc8e-df33e2ff3d8d.png?v=1637675070,kg,,200000,
ao-sơ-mi-dễ-cham-soc-dai-tay,,,,,,,,,Trắng,,L,,,"",0.0,shopify,0,deny,manual,499000,599000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_a006a577-7552-418c-b398-f036f2581338.png?v=1637675063,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/t_11278948-8fed-4804-bc8e-df33e2ff3d8d.png?v=1637675070,kg,,200000,
ao-sơ-mi-dễ-cham-soc-dai-tay,,,,,,,,,Trắng,,XL,,,"",0.0,shopify,0,deny,manual,499000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/t_11278948-8fed-4804-bc8e-df33e2ff3d8d.png?v=1637675070,kg,,200000,
ao-sơ-mi-dễ-cham-soc-dai-tay,,,,,,,,,Xanh dương,,S,,,"",0.0,shopify,0,deny,manual,499000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_a006a577-7552-418c-b398-f036f2581338.png?v=1637675063,kg,,200000,
ao-sơ-mi-dễ-cham-soc-dai-tay,,,,,,,,,Xanh dương,,M,,,"",0.0,shopify,0,deny,manual,499000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_a006a577-7552-418c-b398-f036f2581338.png?v=1637675063,kg,,200000,
ao-sơ-mi-dễ-cham-soc-dai-tay,,,,,,,,,Xanh dương,,L,,,"",0.0,shopify,0,deny,manual,499000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_a006a577-7552-418c-b398-f036f2581338.png?v=1637675063,kg,,200000,
ao-sơ-mi-dễ-cham-soc-dai-tay,,,,,,,,,Xanh dương,,XL,,,"",0.0,shopify,0,deny,manual,499000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_a006a577-7552-418c-b398-f036f2581338.png?v=1637675063,kg,,200000,
ao-sơ-mi-dễ-cham-soc-dai-tay,,,,,,,,,Tím than,,S,,,"",0.0,shopify,0,deny,manual,499000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_a1467604-a62b-4b5d-92f1-0fbcc2603e57.png?v=1637675070,kg,,200000,
ao-sơ-mi-dễ-cham-soc-dai-tay,,,,,,,,,Tím than,,M,,,"",0.0,shopify,0,deny,manual,499000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_a1467604-a62b-4b5d-92f1-0fbcc2603e57.png?v=1637675070,kg,,200000,
ao-sơ-mi-dễ-cham-soc-dai-tay,,,,,,,,,Tím than,,L,,,"",0.0,shopify,0,deny,manual,499000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_a1467604-a62b-4b5d-92f1-0fbcc2603e57.png?v=1637675070,kg,,200000,
ao-sơ-mi-dễ-cham-soc-dai-tay,,,,,,,,,Tím than,,XL,,,"",0.0,shopify,0,deny,manual,499000,599000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_a1467604-a62b-4b5d-92f1-0fbcc2603e57.png?v=1637675070,kg,,200000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở-1,Áo Sơ Mi Vải Rayon Ngắn Tay Cổ Mở,"",bathangminh,,,"nam, áo, áo sơ mi",true,Màu sắc,Tím,Kích thước,S,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/t_427f1fc4-7f50-425a-bad9-e99bf89b292e.png?v=1637674897,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/t_427f1fc4-7f50-425a-bad9-e99bf89b292e.png?v=1637674897,kg,,100000,active
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở-1,,,,,,,,,Tím,,M,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_0b84ae0e-cf97-4fa3-8a85-1814953cdc77.png?v=1637674897,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/t_427f1fc4-7f50-425a-bad9-e99bf89b292e.png?v=1637674897,kg,,100000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở-1,,,,,,,,,Tím,,L,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_bccce124-aa27-41c3-8e4b-9437bc5452cc.png?v=1637674897,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/t_427f1fc4-7f50-425a-bad9-e99bf89b292e.png?v=1637674897,kg,,100000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở-1,,,,,,,,,Tím,,XL,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/t_427f1fc4-7f50-425a-bad9-e99bf89b292e.png?v=1637674897,kg,,100000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở-1,,,,,,,,,Tím than,,S,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_0b84ae0e-cf97-4fa3-8a85-1814953cdc77.png?v=1637674897,kg,,100000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở-1,,,,,,,,,Tím than,,M,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_0b84ae0e-cf97-4fa3-8a85-1814953cdc77.png?v=1637674897,kg,,100000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở-1,,,,,,,,,Tím than,,L,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_0b84ae0e-cf97-4fa3-8a85-1814953cdc77.png?v=1637674897,kg,,100000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở-1,,,,,,,,,Tím than,,XL,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tt_0b84ae0e-cf97-4fa3-8a85-1814953cdc77.png?v=1637674897,kg,,100000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở-1,,,,,,,,,Xanh dương,,S,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_bccce124-aa27-41c3-8e4b-9437bc5452cc.png?v=1637674897,kg,,100000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở-1,,,,,,,,,Xanh dương,,M,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_bccce124-aa27-41c3-8e4b-9437bc5452cc.png?v=1637674897,kg,,100000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở-1,,,,,,,,,Xanh dương,,L,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_bccce124-aa27-41c3-8e4b-9437bc5452cc.png?v=1637674897,kg,,100000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở-1,,,,,,,,,Xanh dương,,XL,,,"",0.0,shopify,0,deny,manual,399000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_bccce124-aa27-41c3-8e4b-9437bc5452cc.png?v=1637674897,kg,,100000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở,Áo Sơ Mi Vải Rayon Ngắn Tay Cổ Mở,"",bathangminh,,,"nữ, áo, áo sơ mi",true,Màu sắc,Đen,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,499000,499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_bc34f104-4f53-4e2b-b3ac-915a45dfb066.png?v=1637674661,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_bc34f104-4f53-4e2b-b3ac-915a45dfb066.png?v=1637674661,kg,,100000,active
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở,,,,,,,,,Đen,,M,,,"",0.0,shopify,0,deny,manual,499000,499000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tr_926f493c-da00-4957-b71e-b67713d36893.png?v=1637674661,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_bc34f104-4f53-4e2b-b3ac-915a45dfb066.png?v=1637674661,kg,,100000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở,,,,,,,,,Đen,,L,,,"",0.0,shopify,0,deny,manual,499000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_bc34f104-4f53-4e2b-b3ac-915a45dfb066.png?v=1637674661,kg,,100000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở,,,,,,,,,Đen,,XL,,,"",0.0,shopify,0,deny,manual,499000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/den_bc34f104-4f53-4e2b-b3ac-915a45dfb066.png?v=1637674661,kg,,100000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở,,,,,,,,,Trắng,,S,,,"",0.0,shopify,0,deny,manual,499000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tr_926f493c-da00-4957-b71e-b67713d36893.png?v=1637674661,kg,,100000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở,,,,,,,,,Trắng,,M,,,"",0.0,shopify,0,deny,manual,499000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tr_926f493c-da00-4957-b71e-b67713d36893.png?v=1637674661,kg,,100000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở,,,,,,,,,Trắng,,L,,,"",0.0,shopify,0,deny,manual,499000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tr_926f493c-da00-4957-b71e-b67713d36893.png?v=1637674661,kg,,100000,
ao-sơ-mi-vải-rayon-ngắn-tay-cổ-mở,,,,,,,,,Trắng,,XL,,,"",0.0,shopify,0,deny,manual,499000,499000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tr_926f493c-da00-4957-b71e-b67713d36893.png?v=1637674661,kg,,100000,
ao-sơ-mi-supima-cotton-kẻ-sọc-dai-tay-1,Áo Sơ Mi Supima Cotton Kẻ Sọc Dài Tay,"",bathangminh,,,"nữ, áo, áo sơ mi",true,Màu sắc,Xám đen,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_555c37dd-24aa-4b39-9ad4-a44069019389.png?v=1637674522,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_555c37dd-24aa-4b39-9ad4-a44069019389.png?v=1637674522,kg,,300000,active
ao-sơ-mi-supima-cotton-kẻ-sọc-dai-tay-1,,,,,,,,,Xám đen,,M,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_260f2d43-bf9f-4de9-9ed1-5c44dc8a7ce9.png?v=1637674522,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_555c37dd-24aa-4b39-9ad4-a44069019389.png?v=1637674522,kg,,300000,
ao-sơ-mi-supima-cotton-kẻ-sọc-dai-tay-1,,,,,,,,,Xám đen,,L,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_555c37dd-24aa-4b39-9ad4-a44069019389.png?v=1637674522,kg,,300000,
ao-sơ-mi-supima-cotton-kẻ-sọc-dai-tay-1,,,,,,,,,Xanh dương,,S,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_260f2d43-bf9f-4de9-9ed1-5c44dc8a7ce9.png?v=1637674522,kg,,300000,
ao-sơ-mi-supima-cotton-kẻ-sọc-dai-tay-1,,,,,,,,,Xanh dương,,M,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_260f2d43-bf9f-4de9-9ed1-5c44dc8a7ce9.png?v=1637674522,kg,,300000,
ao-sơ-mi-supima-cotton-kẻ-sọc-dai-tay-1,,,,,,,,,Xanh dương,,L,,,"",0.0,shopify,0,deny,manual,799000,799000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/xd_260f2d43-bf9f-4de9-9ed1-5c44dc8a7ce9.png?v=1637674522,kg,,300000,
ao-sơ-mi-supima-cotton-kẻ-sọc-dai-tay,Áo Sơ Mi Supima Cotton Kẻ Sọc Dài Tay,"",bathangminh,,,"nữ, áo, áo sơ mi",true,Màu sắc,Tím,Kích cỡ,S,,,"",0.0,shopify,0,deny,manual,999000,999000,true,true,"",https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tim_8437400d-0296-47b7-bd26-4c5e6df0a588.png?v=1637674361,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tim_8437400d-0296-47b7-bd26-4c5e6df0a588.png?v=1637674361,kg,,300000,active
ao-sơ-mi-supima-cotton-kẻ-sọc-dai-tay,,,,,,,,,Tím,,M,,,"",0.0,shopify,0,deny,manual,999000,999000,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0609/7046/7542/products/tim_8437400d-0296-47b7-bd26-4c5e6df0a588.png?v=1637674361,kg,,300000,
